# Special (Calendar Stress) - Instance 52
# Generated with config: N=20, K=3, topology=random_dag, calendar=random

# HEADER: <num_tasks> <num_types> <num_units>
22 3 12

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 3 0 1 2
1 4 3 4 5 6
2 5 7 8 9 10 11

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 26 0 100 29 0 31 100 53 0 54 100 55 0 56 100 107 0 109 100 139 0 141 100 147 0 148 100 152 0 153 100 168 0 170 100 179 0 181 100 192 0 193 100 202 0 205 100 215 0 216 100 240 0
1 24 0 100 30 0 31 100 39 0 42 100 44 0 46 100 48 0 50 100 87 0 89 100 93 0 95 100 132 0 134 100 140 0 142 100 194 0 195 100 208 0 209 100 224 0 228 100 240 0
2 20 0 100 17 0 18 100 30 0 31 100 34 0 35 100 134 0 137 100 146 0 148 100 153 0 158 100 164 0 166 100 221 0 222 100 229 0 231 100 240 0
3 24 0 100 38 0 39 100 88 0 90 100 102 0 103 100 132 0 135 100 140 0 142 100 146 0 147 100 173 0 174 100 193 0 195 100 199 0 200 100 205 0 206 100 225 0 226 100 240 0
4 24 0 100 10 0 11 100 15 0 16 100 22 0 23 100 28 0 29 100 36 0 42 100 96 0 98 100 137 0 138 100 174 0 175 100 184 0 185 100 211 0 213 100 224 0 226 100 240 0
5 26 0 100 7 0 10 100 19 0 21 100 48 0 50 100 53 0 54 100 57 0 59 100 107 0 109 100 124 0 126 100 150 0 151 100 158 0 159 100 160 0 162 100 164 0 165 100 225 0 227 100 240 0
6 28 0 100 2 0 4 100 13 0 14 100 19 0 21 100 22 0 23 100 32 0 34 100 38 0 39 100 40 0 42 100 98 0 99 100 128 0 130 100 135 0 137 100 169 0 172 100 186 0 187 100 208 0 210 100 240 0
7 26 0 100 36 0 38 100 44 0 48 100 52 0 53 100 70 0 72 100 85 0 86 100 104 0 106 100 130 0 132 100 148 0 149 100 158 0 159 100 199 0 200 100 204 0 206 100 235 0 237 100 240 0
8 26 0 100 1 0 2 100 13 0 15 100 20 0 21 100 67 0 69 100 78 0 80 100 140 0 142 100 188 0 190 100 201 0 202 100 208 0 210 100 224 0 226 100 232 0 234 100 235 0 236 100 240 0
9 30 0 100 2 0 4 100 15 0 16 100 66 0 68 100 78 0 79 100 80 0 81 100 112 0 114 100 120 0 122 100 125 0 127 100 139 0 140 100 144 0 145 100 201 0 203 100 206 0 208 100 229 0 231 100 235 0 237 100 240 0
10 28 0 100 24 0 26 100 50 0 52 100 59 0 61 100 73 0 75 100 78 0 80 100 132 0 134 100 139 0 141 100 155 0 157 100 164 0 165 100 167 0 169 100 182 0 183 100 225 0 226 100 233 0 235 100 240 0
11 28 0 100 32 0 34 100 62 0 64 100 70 0 72 100 76 0 78 100 86 0 88 100 100 0 101 100 105 0 107 100 114 0 115 100 120 0 121 100 149 0 151 100 153 0 154 100 174 0 176 100 178 0 180 100 240 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 3
 0 0
 1 0
 2 0
1 19 3
 0 2
 1 2
 2 2
2 8 3
 0 0
 1 0
 2 2
3 9 3
 0 2
 1 1
 2 1
4 18 3
 0 1
 1 2
 2 2
5 11 3
 0 1
 1 2
 2 0
6 13 3
 0 2
 1 2
 2 2
7 13 3
 0 1
 1 0
 2 0
8 11 3
 0 0
 1 2
 2 0
9 18 3
 0 0
 1 1
 2 2
10 12 3
 0 1
 1 1
 2 1
11 18 3
 0 2
 1 1
 2 0
12 13 3
 0 1
 1 2
 2 1
13 9 3
 0 1
 1 0
 2 2
14 12 3
 0 1
 1 2
 2 1
15 20 3
 0 0
 1 1
 2 1
16 18 3
 0 2
 1 0
 2 0
17 20 3
 0 1
 1 2
 2 2
18 13 3
 0 1
 1 2
 2 1
19 19 3
 0 0
 1 1
 2 0
20 9 3
 0 0
 1 0
 2 1
21 0 3
 0 0
 1 0
 2 0

# PRECEDENCES
54
15 21
6 21
4 21
0 2
0 5
17 21
5 19
0 8
0 14
8 21
19 21
0 11
0 17
10 21
0 20
1 21
6 11
13 20
18 19
12 21
3 18
3 21
14 21
0 1
0 7
5 21
0 4
0 10
0 16
1 5
9 13
0 13
0 19
8 20
9 19
16 21
7 21
18 21
3 5
20 21
1 19
4 13
0 3
0 9
0 6
9 21
0 12
1 13
0 15
11 21
9 18
0 18
2 21
13 21
