# Special (Calendar Stress) - Instance 14
# Generated with config: N=20, K=2, topology=random_dag, calendar=random

# HEADER: <num_tasks> <num_types> <num_units>
22 2 10

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 5 0 1 2 3 4
1 5 5 6 7 8 9

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 32 0 100 29 0 31 100 39 0 41 100 44 0 45 100 61 0 63 100 65 0 67 100 95 0 97 100 99 0 100 100 116 0 117 100 122 0 124 100 144 0 146 100 154 0 155 100 168 0 169 100 180 0 181 100 203 0 205 100 223 0 225 100 240 0
1 38 0 100 5 0 7 100 10 0 11 100 34 0 35 100 59 0 60 100 82 0 84 100 86 0 88 100 90 0 91 100 96 0 98 100 103 0 105 100 108 0 110 100 126 0 127 100 139 0 141 100 150 0 151 100 184 0 185 100 189 0 190 100 192 0 194 100 214 0 215 100 225 0 226 100 240 0
2 38 0 100 12 0 13 100 17 0 18 100 38 0 40 100 48 0 50 100 57 0 59 100 84 0 86 100 98 0 100 100 111 0 112 100 115 0 116 100 137 0 140 100 142 0 144 100 166 0 167 100 172 0 173 100 195 0 196 100 198 0 200 100 201 0 203 100 208 0 210 100 234 0 236 100 240 0
3 32 0 100 27 0 29 100 30 0 31 100 56 0 57 100 71 0 73 100 98 0 100 100 118 0 119 100 122 0 124 100 155 0 157 100 166 0 168 100 184 0 186 100 187 0 188 100 198 0 199 100 200 0 202 100 208 0 210 100 216 0 218 100 240 0
4 34 0 100 30 0 32 100 97 0 99 100 101 0 103 100 106 0 108 100 121 0 123 100 136 0 137 100 154 0 155 100 159 0 161 100 169 0 170 100 177 0 178 100 186 0 190 100 193 0 194 100 207 0 208 100 213 0 215 100 216 0 218 100 231 0 233 100 240 0
5 40 0 100 4 0 5 100 9 0 11 100 16 0 18 100 24 0 25 100 26 0 27 100 30 0 32 100 36 0 37 100 43 0 44 100 53 0 54 100 96 0 98 100 116 0 117 100 119 0 121 100 144 0 146 100 179 0 181 100 191 0 193 100 215 0 216 100 218 0 219 100 222 0 224 100 225 0 226 100 240 0
6 34 0 100 2 0 3 100 7 0 11 100 14 0 15 100 28 0 30 100 37 0 38 100 53 0 55 100 66 0 67 100 83 0 85 100 105 0 107 100 128 0 130 100 133 0 134 100 160 0 161 100 169 0 171 100 205 0 206 100 214 0 216 100 221 0 223 100 240 0
7 32 0 100 19 0 20 100 32 0 33 100 37 0 38 100 60 0 61 100 67 0 69 100 83 0 84 100 86 0 88 100 125 0 126 100 151 0 152 100 162 0 164 100 185 0 187 100 189 0 190 100 207 0 209 100 210 0 212 100 223 0 226 100 240 0
8 34 0 100 5 0 9 100 44 0 45 100 54 0 55 100 72 0 73 100 76 0 78 100 84 0 86 100 107 0 109 100 120 0 121 100 166 0 167 100 179 0 181 100 191 0 193 100 210 0 212 100 215 0 216 100 221 0 222 100 226 0 227 100 231 0 232 100 240 0
9 30 0 100 7 0 10 100 55 0 56 100 59 0 61 100 70 0 72 100 86 0 88 100 119 0 120 100 125 0 126 100 153 0 155 100 177 0 178 100 183 0 184 100 191 0 193 100 197 0 198 100 206 0 209 100 213 0 215 100 240 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 2
 0 0
 1 0
1 16 2
 0 2
 1 1
2 15 2
 0 2
 1 2
3 15 2
 0 1
 1 1
4 12 2
 0 2
 1 0
5 15 2
 0 1
 1 2
6 16 2
 0 1
 1 2
7 12 2
 0 1
 1 2
8 12 2
 0 1
 1 1
9 8 2
 0 1
 1 2
10 12 2
 0 1
 1 1
11 12 2
 0 1
 1 0
12 16 2
 0 0
 1 2
13 13 2
 0 2
 1 0
14 9 2
 0 2
 1 0
15 16 2
 0 1
 1 0
16 8 2
 0 2
 1 1
17 16 2
 0 2
 1 1
18 15 2
 0 2
 1 0
19 20 2
 0 1
 1 1
20 14 2
 0 0
 1 2
21 0 2
 0 0
 1 0

# PRECEDENCES
59
15 21
16 20
7 17
6 21
3 16
14 16
4 21
0 2
0 5
17 21
9 11
0 8
0 14
8 21
19 21
0 11
0 17
1 3
10 21
11 17
0 20
13 17
1 21
2 20
4 8
12 21
3 21
14 21
0 1
0 7
5 21
0 4
0 10
0 16
0 13
0 19
1 8
10 17
16 21
7 21
18 21
20 21
3 8
12 17
12 20
5 14
0 3
0 9
3 20
5 17
0 6
9 21
0 12
10 16
0 15
11 21
0 18
2 21
13 21
