# Tier 4 (Hard) - Instance 9
# Generated with config: N=34, K=2, topology=random_dag, calendar=heavy_end

# HEADER: <num_tasks> <num_types> <num_units>
36 2 8

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 3 0 1 2
1 5 3 4 5 6 7

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 12 0 100 80 0 83 100 131 0 134 100 137 0 139 100 299 0 301 100 315 0 317 100 320 0
1 14 0 100 116 0 118 100 228 0 231 100 239 0 241 100 293 0 295 100 298 0 301 100 315 0 317 100 320 0
2 12 0 100 42 0 45 100 196 0 199 100 220 0 222 100 256 0 259 100 315 0 317 100 320 0
3 14 0 100 92 0 95 100 155 0 157 100 289 0 292 100 302 0 304 100 307 0 309 100 315 0 318 100 320 0
4 14 0 100 139 0 141 100 189 0 192 100 202 0 205 100 294 0 296 100 308 0 311 100 315 0 317 100 320 0
5 14 0 100 30 0 33 100 67 0 69 100 177 0 179 100 214 0 216 100 275 0 277 100 315 0 317 100 320 0
6 12 0 100 80 0 83 100 200 0 202 100 232 0 235 100 241 0 243 100 297 0 300 100 320 0
7 14 0 100 68 0 71 100 200 0 202 100 210 0 213 100 268 0 271 100 304 0 306 100 312 0 314 100 320 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 2
 0 0
 1 0
1 10 2
 0 2
 1 0
2 4 2
 0 2
 1 2
3 3 2
 0 0
 1 1
4 5 2
 0 1
 1 0
5 15 2
 0 1
 1 3
6 5 2
 0 3
 1 0
7 4 2
 0 1
 1 0
8 13 2
 0 2
 1 2
9 3 2
 0 0
 1 2
10 3 2
 0 3
 1 0
11 9 2
 0 1
 1 0
12 3 2
 0 1
 1 1
13 7 2
 0 1
 1 2
14 3 2
 0 2
 1 2
15 14 2
 0 1
 1 0
16 15 2
 0 0
 1 1
17 5 2
 0 0
 1 1
18 7 2
 0 2
 1 1
19 5 2
 0 1
 1 0
20 6 2
 0 2
 1 2
21 10 2
 0 3
 1 3
22 5 2
 0 1
 1 1
23 10 2
 0 1
 1 3
24 14 2
 0 3
 1 0
25 9 2
 0 0
 1 3
26 10 2
 0 1
 1 3
27 8 2
 0 3
 1 2
28 15 2
 0 2
 1 0
29 5 2
 0 2
 1 1
30 13 2
 0 2
 1 0
31 14 2
 0 0
 1 1
32 13 2
 0 3
 1 3
33 10 2
 0 0
 1 1
34 13 2
 0 0
 1 1
35 0 2
 0 0
 1 0

# PRECEDENCES
215
15 21
6 18
24 33
18 26
7 35
18 35
3 13
20 29
0 5
22 35
8 18
0 14
2 11
4 30
5 28
0 23
11 23
9 35
1 15
1 24
15 23
18 19
13 35
24 35
2 32
15 32
16 31
5 12
20 31
12 27
0 7
3 24
4 23
23 27
0 16
5 30
10 20
1 26
2 25
25 27
7 21
1 35
16 33
18 30
6 34
20 33
23 29
0 9
3 26
3 35
14 35
15 18
16 17
10 31
0 30
16 35
12 13
5 7
21 25
0 2
20 35
31 35
3 19
4 18
3 28
5 25
4 27
1 12
33 35
1 30
0 32
7 16
10 33
12 15
29 31
5 9
12 33
10 17
13 16
28 32
0 25
16 21
10 35
0 34
2 31
15 34
29 33
3 23
12 35
23 35
17 25
27 35
0 18
19 31
7 11
10 28
0 27
25 35
6 24
20 23
29 35
31 32
18 32
21 31
17 18
8 15
27 28
0 11
2 8
19 24
9 23
0 20
2 17
5 34
8 33
9 32
0 29
2 26
11 20
2 35
7 25
6 35
12 30
0 4
4 35
17 20
1 11
0 13
2 10
0 22
8 35
19 35
30 35
0 31
2 28
13 25
6 19
15 31
29 30
18 27
12 23
4 19
21 35
1 4
0 6
2 3
5 20
1 13
0 15
3 32
8 28
0 24
2 21
0 33
13 27
15 24
18 20
1 34
26 33
6 30
4 12
7 29
0 8
5 22
17 24
9 20
0 17
5 31
8 30
28 33
0 26
11 26
11 35
13 20
13 29
6 23
16 25
15 35
26 35
4 14
0 1
31 34
10 11
0 10
0 19
17 35
28 35
5 33
11 19
0 28
30 32
6 7
15 19
32 35
7 15
24 31
33 34
6 25
16 27
21 23
7 33
18 33
5 8
20 27
0 3
5 17
34 35
17 19
9 15
0 12
17 28
0 21
5 35
11 30
13 24
