# Tier 4 (Hard) - Instance 46
# Generated with config: N=25, K=4, topology=random_dag, calendar=heavy_start

# HEADER: <num_tasks> <num_types> <num_units>
27 4 14

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 3 0 1 2
1 3 3 4 5
2 3 6 7 8
3 5 9 10 11 12 13

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 12 0 100 16 0 19 100 50 0 54 100 117 0 120 100 159 0 163 100 201 0 206 100 275 0
1 10 0 100 5 0 10 100 16 0 20 100 97 0 102 100 235 0 237 100 275 0
2 12 0 100 5 0 7 100 27 0 32 100 83 0 85 100 92 0 96 100 123 0 125 100 275 0
3 12 0 100 16 0 20 100 25 0 28 100 56 0 58 100 74 0 79 100 225 0 228 100 275 0
4 12 0 100 63 0 65 100 80 0 83 100 145 0 148 100 159 0 161 100 238 0 240 100 275 0
5 12 0 100 2 0 7 100 19 0 21 100 28 0 32 100 224 0 228 100 269 0 272 100 275 0
6 10 0 100 12 0 16 100 39 0 43 100 192 0 195 100 208 0 211 100 275 0
7 10 0 100 2 0 6 100 22 0 26 100 33 0 38 100 94 0 97 100 275 0
8 8 0 100 2 0 4 100 5 0 9 100 29 0 34 100 275 0
9 12 0 100 34 0 36 100 58 0 63 100 65 0 70 100 93 0 98 100 188 0 190 100 275 0
10 8 0 100 2 0 5 100 37 0 40 100 195 0 199 100 275 0
11 12 0 100 5 0 8 100 50 0 54 100 98 0 102 100 114 0 116 100 236 0 240 100 275 0
12 12 0 100 24 0 29 100 72 0 76 100 121 0 124 100 153 0 155 100 169 0 171 100 275 0
13 12 0 100 12 0 15 100 21 0 26 100 128 0 132 100 149 0 153 100 236 0 240 100 275 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 4
 0 0
 1 0
 2 0
 3 0
1 12 4
 0 3
 1 3
 2 0
 3 0
2 3 4
 0 2
 1 3
 2 2
 3 0
3 5 4
 0 1
 1 1
 2 2
 3 0
4 9 4
 0 3
 1 2
 2 1
 3 0
5 4 4
 0 2
 1 0
 2 0
 3 3
6 5 4
 0 0
 1 1
 2 2
 3 3
7 3 4
 0 1
 1 2
 2 2
 3 1
8 11 4
 0 1
 1 1
 2 1
 3 3
9 14 4
 0 0
 1 0
 2 0
 3 1
10 11 4
 0 2
 1 3
 2 3
 3 1
11 3 4
 0 3
 1 1
 2 3
 3 3
12 4 4
 0 0
 1 3
 2 2
 3 3
13 7 4
 0 2
 1 0
 2 0
 3 0
14 3 4
 0 2
 1 0
 2 0
 3 3
15 5 4
 0 0
 1 1
 2 1
 3 0
16 12 4
 0 0
 1 0
 2 2
 3 0
17 4 4
 0 3
 1 2
 2 0
 3 1
18 6 4
 0 0
 1 2
 2 0
 3 0
19 13 4
 0 2
 1 2
 2 1
 3 1
20 10 4
 0 2
 1 3
 2 0
 3 2
21 7 4
 0 3
 1 1
 2 3
 3 3
22 10 4
 0 2
 1 0
 2 0
 3 2
23 7 4
 0 0
 1 0
 2 0
 3 2
24 6 4
 0 2
 1 2
 2 2
 3 3
25 8 4
 0 3
 1 0
 2 3
 3 2
26 0 4
 0 0
 1 0
 2 0
 3 0

# PRECEDENCES
127
16 20
7 26
18 26
22 26
12 25
0 5
5 19
17 21
0 14
9 26
0 23
11 23
1 15
13 26
24 26
20 22
8 11
0 7
5 21
4 23
14 24
17 23
0 16
11 16
1 8
1 17
7 12
1 26
15 25
2 25
18 21
3 8
5 14
9 12
3 26
0 9
14 26
1 10
7 14
16 26
7 23
12 13
20 26
12 22
0 2
3 19
5 16
14 19
1 3
1 21
2 20
16 19
12 15
22 25
14 21
19 20
10 26
1 23
0 25
11 25
16 21
6 22
20 21
12 26
23 26
0 18
2 24
25 26
6 15
4 6
21 22
4 24
17 18
0 11
19 24
1 18
0 20
11 20
2 26
6 8
6 26
21 24
3 18
14 18
4 26
0 4
1 11
0 13
8 26
19 26
0 22
11 22
6 19
12 14
3 11
21 26
4 19
0 6
17 22
0 15
0 24
6 12
7 20
0 8
2 5
5 22
17 24
0 17
11 17
11 26
2 23
6 14
15 26
18 22
0 1
0 10
17 26
0 19
13 22
22 24
0 3
5 17
8 16
0 12
5 26
0 21
6 9
