# Tier 2 (Easy) - Instance 57
# Generated with config: N=9, K=2, topology=random_dag, calendar=uniform

# HEADER: <num_tasks> <num_types> <num_units>
11 2 6

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 4 0 1 2 3
1 2 4 5

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 10 0 100 21 0 25 100 42 0 48 100 63 0 68 100 84 0 90 100 105 0
1 10 0 100 21 0 28 100 42 0 48 100 63 0 68 100 84 0 90 100 105 0
2 10 0 100 21 0 27 100 42 0 47 100 63 0 70 100 84 0 91 100 105 0
3 10 0 100 21 0 25 100 42 0 46 100 63 0 67 100 84 0 89 100 105 0
4 10 0 100 21 0 25 100 42 0 48 100 63 0 68 100 84 0 89 100 105 0
5 10 0 100 21 0 28 100 42 0 48 100 63 0 69 100 84 0 89 100 105 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 2
 0 0
 1 0
1 7 2
 0 1
 1 1
2 6 2
 0 1
 1 0
3 4 2
 0 2
 1 0
4 4 2
 0 1
 1 0
5 2 2
 0 0
 1 2
6 3 2
 0 0
 1 1
7 6 2
 0 2
 1 2
8 5 2
 0 2
 1 1
9 4 2
 0 2
 1 0
10 0 2
 0 0
 1 0

# PRECEDENCES
20
4 6
3 10
0 2
5 10
0 5
0 8
7 10
5 6
0 1
0 7
9 10
0 4
2 10
6 10
4 10
0 3
8 10
0 9
0 6
1 10
