# Special (Mode Explosion) - Instance 88
# Generated with config: N=18, K=2, topology=diamond, calendar=staggered

# HEADER: <num_tasks> <num_types> <num_units>
20 2 13

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 8 0 1 2 3 4 5 6 7
1 5 8 9 10 11 12

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 8 0 100 47 0 52 100 94 0 97 100 141 0 143 100 190 0
1 8 0 100 60 0 62 100 107 0 111 100 154 0 157 100 190 0
2 8 0 100 73 0 77 100 120 0 123 100 167 0 171 100 190 0
3 8 0 100 86 0 91 100 133 0 137 100 180 0 185 100 190 0
4 8 0 100 3 0 8 100 99 0 102 100 146 0 148 100 190 0
5 8 0 100 16 0 20 100 112 0 117 100 159 0 162 100 190 0
6 8 0 100 29 0 33 100 125 0 130 100 172 0 176 100 190 0
7 8 0 100 42 0 45 100 138 0 142 100 185 0 187 100 190 0
8 8 0 100 8 0 10 100 55 0 57 100 151 0 153 100 190 0
9 8 0 100 21 0 25 100 68 0 70 100 164 0 168 100 190 0
10 8 0 100 34 0 36 100 81 0 83 100 177 0 180 100 190 0
11 7 0 0 3 100 47 0 50 100 94 0 96 100 190 0
12 8 0 100 13 0 17 100 60 0 64 100 107 0 111 100 190 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 2
 0 0
 1 0
1 3 2
 0 2
 1 1
2 3 2
 0 3
 1 1
3 10 2
 0 3
 1 3
4 7 2
 0 3
 1 4
5 4 2
 0 3
 1 3
6 6 2
 0 4
 1 4
7 9 2
 0 3
 1 2
8 10 2
 0 1
 1 4
9 7 2
 0 1
 1 1
10 8 2
 0 3
 1 4
11 8 2
 0 0
 1 3
12 3 2
 0 2
 1 4
13 8 2
 0 0
 1 1
14 9 2
 0 2
 1 2
15 6 2
 0 1
 1 2
16 5 2
 0 2
 1 2
17 9 2
 0 2
 1 4
18 6 2
 0 3
 1 4
19 0 2
 0 0
 1 0

# PRECEDENCES
27
3 4
12 19
5 7
14 16
0 5
9 11
17 18
10 12
1 3
0 17
13 14
16 19
6 8
18 19
5 6
0 1
9 10
2 4
1 2
0 13
15 16
4 19
0 9
11 12
8 19
13 15
7 8
