# Special (Tight Windows) - Instance 98
# Generated with config: N=15, K=2, topology=chain, calendar=clustered

# HEADER: <num_tasks> <num_types> <num_units>
17 2 5

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 2 0 1
1 3 2 3 4

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 14 0 100 68 0 78 100 104 0 115 100 142 0 152 100 182 0 195 100 217 0 230 100 255 0 265 100 270 0
1 14 0 100 69 0 80 100 105 0 115 100 145 0 157 100 183 0 192 100 221 0 231 100 257 0 268 100 270 0
2 14 0 100 65 0 74 100 106 0 116 100 145 0 155 100 180 0 190 100 221 0 230 100 256 0 268 100 270 0
3 14 0 100 67 0 80 100 107 0 116 100 145 0 158 100 182 0 194 100 219 0 232 100 257 0 268 100 270 0
4 14 0 100 65 0 74 100 104 0 116 100 141 0 154 100 179 0 191 100 219 0 230 100 255 0 269 100 270 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 2
 0 0
 1 0
1 7 2
 0 1
 1 1
2 8 2
 0 1
 1 0
3 12 2
 0 1
 1 1
4 12 2
 0 1
 1 1
5 7 2
 0 1
 1 0
6 7 2
 0 2
 1 2
7 6 2
 0 0
 1 1
8 6 2
 0 1
 1 1
9 10 2
 0 2
 1 2
10 6 2
 0 0
 1 1
11 5 2
 0 2
 1 2
12 5 2
 0 2
 1 1
13 10 2
 0 2
 1 2
14 8 2
 0 1
 1 0
15 10 2
 0 2
 1 2
16 0 2
 0 0
 1 0

# PRECEDENCES
16
0 1
9 10
13 14
1 2
10 11
3 4
12 13
2 3
6 7
4 5
8 9
11 12
5 6
15 16
14 15
7 8
