# Special (Tight Windows) - Instance 59
# Generated with config: N=13, K=2, topology=tree, calendar=clustered

# HEADER: <num_tasks> <num_types> <num_units>
15 2 7

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 4 0 1 2 3
1 3 4 5 6

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 12 0 100 65 0 81 100 99 0 114 100 137 0 152 100 171 0 186 100 207 0 221 100 254 0
1 12 0 100 62 0 79 100 97 0 112 100 136 0 152 100 170 0 186 100 209 0 229 100 254 0
2 12 0 100 64 0 82 100 99 0 118 100 134 0 152 100 170 0 187 100 205 0 225 100 254 0
3 12 0 100 63 0 79 100 100 0 116 100 135 0 154 100 173 0 189 100 209 0 227 100 254 0
4 12 0 100 61 0 77 100 97 0 116 100 135 0 150 100 172 0 190 100 208 0 229 100 254 0
5 12 0 100 63 0 84 100 101 0 122 100 135 0 152 100 171 0 188 100 205 0 223 100 254 0
6 12 0 100 61 0 80 100 100 0 114 100 133 0 152 100 170 0 191 100 206 0 223 100 254 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 2
 0 0
 1 0
1 5 2
 0 2
 1 2
2 11 2
 0 1
 1 1
3 11 2
 0 2
 1 2
4 5 2
 0 2
 1 1
5 4 2
 0 2
 1 0
6 7 2
 0 0
 1 1
7 6 2
 0 2
 1 1
8 5 2
 0 1
 1 1
9 7 2
 0 1
 1 0
10 7 2
 0 0
 1 1
11 12 2
 0 0
 1 2
12 7 2
 0 1
 1 0
13 6 2
 0 1
 1 1
14 0 2
 0 0
 1 0

# PRECEDENCES
14
0 1
13 14
4 13
0 3
1 4
0 2
1 7
3 9
1 10
3 6
3 12
2 5
2 11
2 8
