# Tier 5 (Very Hard) - Instance 58
# Generated with config: N=52, K=5, topology=grid, calendar=staggered

# HEADER: <num_tasks> <num_types> <num_units>
54 5 27

# RESOURCE TYPES
# Format: <type_id> <num_units> <unit_id1> <unit_id2> ...
0 6 0 1 2 3 4 5
1 5 6 7 8 9 10
2 5 11 12 13 14 15
3 6 16 17 18 19 20 21
4 5 22 23 24 25 26

# RESOURCE UNITS (Calendars)
# Format: <unit_id> <num_steps> <t1> <v1> <t2> <v2> ...
0 20 0 100 46 0 48 100 92 0 94 100 138 0 140 100 184 0 187 100 230 0 233 100 276 0 278 100 322 0 324 100 368 0 370 100 414 0 416 100 460 0
1 20 0 100 62 0 65 100 108 0 110 100 154 0 156 100 200 0 203 100 246 0 248 100 292 0 294 100 338 0 341 100 384 0 387 100 430 0 433 100 460 0
2 20 0 100 78 0 81 100 124 0 127 100 170 0 172 100 216 0 219 100 262 0 264 100 308 0 310 100 354 0 357 100 400 0 403 100 446 0 448 100 460 0
3 20 0 100 2 0 5 100 94 0 97 100 140 0 143 100 186 0 188 100 232 0 235 100 278 0 281 100 324 0 326 100 370 0 372 100 416 0 419 100 460 0
4 20 0 100 18 0 21 100 110 0 112 100 156 0 159 100 202 0 205 100 248 0 250 100 294 0 297 100 340 0 343 100 386 0 388 100 432 0 434 100 460 0
5 20 0 100 34 0 36 100 126 0 129 100 172 0 174 100 218 0 221 100 264 0 266 100 310 0 313 100 356 0 358 100 402 0 405 100 448 0 451 100 460 0
6 20 0 100 4 0 7 100 50 0 52 100 142 0 144 100 188 0 191 100 234 0 237 100 280 0 283 100 326 0 328 100 372 0 375 100 418 0 420 100 460 0
7 20 0 100 20 0 22 100 66 0 69 100 158 0 160 100 204 0 207 100 250 0 253 100 296 0 298 100 342 0 345 100 388 0 390 100 434 0 436 100 460 0
8 20 0 100 36 0 38 100 82 0 84 100 174 0 176 100 220 0 222 100 266 0 268 100 312 0 314 100 358 0 360 100 404 0 406 100 450 0 453 100 460 0
9 20 0 100 6 0 9 100 52 0 54 100 98 0 101 100 190 0 192 100 236 0 238 100 282 0 285 100 328 0 330 100 374 0 377 100 420 0 422 100 460 0
10 20 0 100 22 0 25 100 68 0 71 100 114 0 116 100 206 0 208 100 252 0 255 100 298 0 300 100 344 0 347 100 390 0 393 100 436 0 438 100 460 0
11 20 0 100 38 0 41 100 84 0 86 100 130 0 132 100 222 0 224 100 268 0 271 100 314 0 316 100 360 0 363 100 406 0 408 100 452 0 454 100 460 0
12 20 0 100 8 0 10 100 54 0 57 100 100 0 103 100 146 0 148 100 238 0 240 100 284 0 287 100 330 0 333 100 376 0 379 100 422 0 425 100 460 0
13 20 0 100 24 0 26 100 70 0 73 100 116 0 118 100 162 0 165 100 254 0 256 100 300 0 303 100 346 0 349 100 392 0 394 100 438 0 440 100 460 0
14 20 0 100 40 0 42 100 86 0 89 100 132 0 135 100 178 0 181 100 270 0 272 100 316 0 318 100 362 0 365 100 408 0 411 100 454 0 456 100 460 0
15 20 0 100 10 0 13 100 56 0 59 100 102 0 105 100 148 0 151 100 194 0 197 100 286 0 288 100 332 0 334 100 378 0 380 100 424 0 426 100 460 0
16 20 0 100 26 0 29 100 72 0 74 100 118 0 121 100 164 0 166 100 210 0 212 100 302 0 305 100 348 0 350 100 394 0 397 100 440 0 442 100 460 0
17 20 0 100 42 0 44 100 88 0 91 100 134 0 136 100 180 0 182 100 226 0 228 100 318 0 321 100 364 0 366 100 410 0 412 100 456 0 459 100 460 0
18 20 0 100 12 0 15 100 58 0 61 100 104 0 106 100 150 0 153 100 196 0 199 100 242 0 244 100 334 0 336 100 380 0 383 100 426 0 428 100 460 0
19 20 0 100 28 0 30 100 74 0 77 100 120 0 123 100 166 0 169 100 212 0 214 100 258 0 260 100 350 0 352 100 396 0 398 100 442 0 444 100 460 0
20 18 0 100 44 0 46 100 90 0 93 100 136 0 139 100 182 0 185 100 228 0 231 100 274 0 276 100 366 0 368 100 412 0 415 100 460 0
21 20 0 100 14 0 16 100 60 0 63 100 106 0 109 100 152 0 155 100 198 0 201 100 244 0 246 100 290 0 292 100 382 0 385 100 428 0 430 100 460 0
22 20 0 100 30 0 32 100 76 0 78 100 122 0 124 100 168 0 171 100 214 0 217 100 260 0 262 100 306 0 308 100 398 0 401 100 444 0 447 100 460 0
23 19 0 0 3 100 46 0 48 100 92 0 95 100 138 0 141 100 184 0 187 100 230 0 233 100 276 0 278 100 322 0 325 100 414 0 417 100 460 0
24 20 0 100 16 0 19 100 62 0 64 100 108 0 110 100 154 0 156 100 200 0 202 100 246 0 248 100 292 0 295 100 338 0 340 100 430 0 433 100 460 0
25 20 0 100 32 0 35 100 78 0 80 100 124 0 126 100 170 0 173 100 216 0 219 100 262 0 264 100 308 0 311 100 354 0 357 100 446 0 449 100 460 0
26 20 0 100 2 0 4 100 48 0 51 100 94 0 96 100 140 0 143 100 186 0 188 100 232 0 234 100 278 0 280 100 324 0 326 100 370 0 373 100 460 0

# TASKS
# Format: <task_id> <size> <num_reqs>
# Then for each requirement: <type_id> <qty>
0 0 5
 0 0
 1 0
 2 0
 3 0
 4 0
1 10 5
 0 3
 1 0
 2 3
 3 2
 4 2
2 5 5
 0 2
 1 2
 2 2
 3 3
 4 3
3 2 5
 0 2
 1 2
 2 0
 3 0
 4 2
4 15 5
 0 3
 1 2
 2 1
 3 3
 4 2
5 3 5
 0 2
 1 2
 2 1
 3 3
 4 3
6 5 5
 0 0
 1 2
 2 0
 3 0
 4 2
7 5 5
 0 2
 1 2
 2 3
 3 2
 4 1
8 2 5
 0 2
 1 3
 2 0
 3 1
 4 0
9 11 5
 0 3
 1 0
 2 0
 3 3
 4 2
10 5 5
 0 0
 1 2
 2 0
 3 2
 4 1
11 9 5
 0 3
 1 0
 2 0
 3 0
 4 1
12 9 5
 0 3
 1 3
 2 1
 3 2
 4 2
13 12 5
 0 1
 1 2
 2 0
 3 3
 4 1
14 3 5
 0 2
 1 0
 2 2
 3 2
 4 3
15 8 5
 0 2
 1 2
 2 0
 3 3
 4 0
16 6 5
 0 3
 1 0
 2 0
 3 3
 4 2
17 7 5
 0 0
 1 2
 2 2
 3 1
 4 2
18 4 5
 0 2
 1 1
 2 2
 3 3
 4 1
19 10 5
 0 3
 1 2
 2 2
 3 0
 4 3
20 13 5
 0 2
 1 1
 2 3
 3 2
 4 2
21 11 5
 0 0
 1 2
 2 2
 3 2
 4 1
22 7 5
 0 3
 1 0
 2 2
 3 3
 4 2
23 14 5
 0 0
 1 1
 2 3
 3 0
 4 0
24 8 5
 0 0
 1 3
 2 0
 3 2
 4 0
25 2 5
 0 2
 1 3
 2 0
 3 0
 4 3
26 5 5
 0 1
 1 2
 2 3
 3 1
 4 2
27 8 5
 0 2
 1 0
 2 2
 3 0
 4 0
28 13 5
 0 2
 1 1
 2 2
 3 3
 4 1
29 13 5
 0 0
 1 2
 2 0
 3 3
 4 2
30 12 5
 0 3
 1 3
 2 0
 3 2
 4 2
31 14 5
 0 2
 1 0
 2 0
 3 2
 4 2
32 3 5
 0 1
 1 2
 2 1
 3 2
 4 0
33 14 5
 0 0
 1 2
 2 0
 3 0
 4 3
34 10 5
 0 3
 1 0
 2 2
 3 3
 4 2
35 12 5
 0 1
 1 2
 2 0
 3 2
 4 0
36 11 5
 0 1
 1 3
 2 0
 3 3
 4 3
37 6 5
 0 1
 1 2
 2 1
 3 3
 4 0
38 6 5
 0 3
 1 3
 2 2
 3 1
 4 0
39 15 5
 0 3
 1 3
 2 2
 3 0
 4 0
40 15 5
 0 3
 1 0
 2 0
 3 3
 4 0
41 10 5
 0 1
 1 1
 2 0
 3 0
 4 3
42 3 5
 0 1
 1 2
 2 3
 3 1
 4 3
43 7 5
 0 0
 1 3
 2 2
 3 1
 4 2
44 5 5
 0 2
 1 3
 2 3
 3 1
 4 1
45 15 5
 0 3
 1 0
 2 2
 3 0
 4 3
46 6 5
 0 2
 1 2
 2 2
 3 2
 4 1
47 9 5
 0 0
 1 0
 2 0
 3 1
 4 3
48 9 5
 0 3
 1 3
 2 3
 3 0
 4 1
49 13 5
 0 3
 1 2
 2 0
 3 1
 4 0
50 3 5
 0 3
 1 2
 2 2
 3 2
 4 3
51 11 5
 0 3
 1 2
 2 3
 3 2
 4 0
52 3 5
 0 2
 1 2
 2 2
 3 2
 4 0
53 0 5
 0 0
 1 0
 2 0
 3 0
 4 0

# PRECEDENCES
97
41 49
18 26
44 45
0 5
14 22
9 17
15 23
41 42
18 19
42 50
14 15
9 10
0 7
38 46
15 16
47 48
16 24
42 43
12 20
38 39
22 30
13 21
12 13
22 23
0 2
23 31
49 50
13 14
19 27
45 46
50 51
51 52
20 28
46 47
23 24
19 20
30 38
25 33
20 21
26 34
21 29
31 39
17 25
27 35
30 31
25 26
26 27
21 22
5 13
31 32
17 18
1 9
27 28
28 36
24 32
5 6
29 37
1 2
0 4
2 10
28 29
3 11
29 30
35 43
0 6
2 3
36 44
3 4
32 40
35 36
4 12
0 8
10 18
36 37
37 45
6 14
4 5
33 41
43 51
0 1
10 11
39 47
34 42
11 19
37 38
6 7
7 15
33 34
43 44
44 52
39 40
0 3
8 16
34 35
11 12
40 48
7 8
